set_name,filter_q,n_hold,exit,fill,vfamily,n,n_blocks,n_entry_days,avg_hold_days,net_mean,net_median,hit,deep_loss_freq,worst,cvar95,mdd,cum,sharpe_block,sortino_block,sharpe_nom,sortino_nom,pct_tp,pct_sl,pct_gap_exit,excess_mkt_mean,excess_mkt_pos_frac,btc_window_mean
C3_filt_q0.8,0.8,2,bracket_tp0.08_sl0.05,opt,bracket,2400,400,800,1.5770833333333334,-0.003112211680679817,-0.018667698202180893,0.4083333333333333,0.4245833333333333,-0.051500000000000004,-0.0515,-0.9631114447218119,-0.955385777887201,-1.3491295220487993,-2.5552647537295172,-1.5134172136102253,-3.162268143105227,0.21666666666666667,0.4245833333333333,0.0,-0.00551073396539079,0.4083333333333333,0.00017472949541669095
C3_filt_q0.8,0.8,2,bracket_tp0.12_sl0.05,gap,bracket,2400,400,800,1.6466666666666667,-0.0019345622735488714,-0.021265861196579194,0.3908333333333333,0.4320833333333333,-0.051500000000000004,-0.0515,-0.9139504601345455,-0.898771401535578,-0.7517602422708153,-1.5718479060794979,-0.8534959745624566,-2.207533105144961,0.12416666666666666,0.4320833333333333,0.0,-0.0043330845582598455,0.3958333333333333,0.00017472949541669095
C3_filt_q0.8,0.8,2,bracket_tp0.12_sl0.05,opt,bracket,2400,400,800,1.6466666666666667,-0.0019345622735488714,-0.021265861196579194,0.3908333333333333,0.4320833333333333,-0.051500000000000004,-0.0515,-0.9139504601345455,-0.898771401535578,-0.7517602422708153,-1.5718479060794979,-0.8534959745624566,-2.207533105144961,0.12416666666666666,0.4320833333333333,0.0,-0.0043330845582598455,0.3958333333333333,0.00017472949541669095
C3_filt_q0.8,0.8,2,holdN,opt,holdN,2400,400,800,2.0,-0.002139681339950977,-0.00898831775700931,0.43875,0.21333333333333335,-0.39298936170212767,-0.14985120961447032,-0.9864016666827479,-0.9640552083641342,-0.5615901192496097,-0.873633146669847,-0.6259141309735504,-1.0609532019281762,0.0,0.0,0.0,-0.004538203624661952,0.3595833333333333,0.00017472949541669095
C3_filt_q0.8,0.8,2,trail_dd0.08,gap,trail,2400,400,800,1.90375,-0.004419244473633675,-0.012180130410366473,0.41041666666666665,0.2658333333333333,-0.08150000000000007,-0.08149999999999995,-0.9902476432484895,-0.9892509001349783,-1.4678670055875385,-2.819277748919185,-1.6823032304791299,-3.507845848574111,0.0,0.0,0.08416666666666667,-0.00681776675834465,0.3675,0.00017472949541669095
C3_filt_q0.8,0.8,2,trail_dd0.08,opt,trail,2400,400,800,1.90375,-0.00041956168491398104,-0.010201476455342305,0.4266666666666667,0.25125,-0.08150000000000007,-0.08149999999999995,-0.9081316512353107,-0.762327204028191,-0.1317580120874653,-0.2723771801366114,-0.15008724882152216,-0.33479218888877427,0.0,0.0,0.0,-0.002818083969624955,0.38208333333333333,0.00017472949541669095
C3_filt_q0.8,0.8,3,bracket_tp0.08_sl0.05,gap,bracket,2400,267,800,1.935,-0.0034203302860169225,-0.04755560190281033,0.39208333333333334,0.49875,-0.051500000000000004,-0.0515,-0.9754221020534714,-0.9684210742993187,-1.289807578500886,-2.5554760324838703,-1.5428264125767273,-3.3404049610012616,0.2679166666666667,0.49875,0.0,-0.00696245183721769,0.41625,0.000295246067993941
C3_filt_q0.8,0.8,3,bracket_tp0.08_sl0.05,opt,bracket,2400,267,800,1.935,-0.0034203302860169225,-0.04755560190281033,0.39208333333333334,0.49875,-0.051500000000000004,-0.0515,-0.9754221020534714,-0.9684210742993187,-1.289807578500886,-2.5554760324838703,-1.5428264125767273,-3.3404049610012616,0.2679166666666667,0.49875,0.0,-0.00696245183721769,0.41625,0.000295246067993941
C3_filt_q0.8,0.8,3,bracket_tp0.12_sl0.05,gap,bracket,2400,267,800,2.089166666666667,-0.0023484940370667915,-0.051500000000000004,0.3620833333333333,0.5154166666666666,-0.051500000000000004,-0.0515,-0.9377218467813088,-0.9371120506469949,-0.781229262365137,-1.718460707875211,-0.9462797303767139,-2.9391586165412704,0.16416666666666666,0.5154166666666666,0.0,-0.00589061558826756,0.3954166666666667,0.000295246067993941
C3_filt_q0.8,0.8,3,bracket_tp0.12_sl0.05,opt,bracket,2400,267,800,2.089166666666667,-0.0023484940370667915,-0.051500000000000004,0.3620833333333333,0.5154166666666666,-0.051500000000000004,-0.0515,-0.9377218467813088,-0.9371120506469949,-0.781229262365137,-1.718460707875211,-0.9462797303767139,-2.9391586165412704,0.16416666666666666,0.5154166666666666,0.0,-0.00589061558826756,0.3954166666666667,0.000295246067993941
C3_filt_q0.8,0.8,3,holdN,opt,holdN,2400,267,800,2.99875,-0.005110623004627743,-0.010139349156590536,0.43416666666666665,0.27541666666666664,-0.3514344692005243,-0.1759059969705818,-0.9988787056027564,-0.9977545582269958,-1.0539011875702224,-1.5672633884134834,-1.3877105259011466,-2.2073762960451244,0.0,0.0,0.0,-0.00865274455582851,0.34833333333333333,0.000295246067993941
C3_filt_q0.8,0.8,3,trail_dd0.08,gap,trail,2400,267,800,2.48125,-0.004373391555048983,-0.019029838297344837,0.39166666666666666,0.31666666666666665,-0.08150000000000007,-0.08149999999999995,-0.9917507368966738,-0.9908147516241697,-1.2364754932906772,-2.549191732667648,-1.5188295956506115,-3.5384025905781917,0.0,0.0,0.11333333333333333,-0.007915513106249751,0.3754166666666667,0.000295246067993941
C3_filt_q0.8,0.8,3,trail_dd0.08,opt,trail,2400,267,800,2.48125,0.0007821872437460618,-0.015274542154759983,0.4091666666666667,0.30083333333333334,-0.08150000000000007,-0.08149999999999995,-0.9134957179476816,-0.5196056262213831,0.20269106536079437,0.44765080474517255,0.2506671807652353,0.6273632372614507,0.0,0.0,0.0,-0.0027599343074547066,0.39416666666666667,0.000295246067993941
C3_filt_q0.8,0.8,5,bracket_tp0.08_sl0.05,gap,bracket,2400,160,800,2.3245833333333334,-0.002904142557608305,-0.051500000000000004,0.385,0.5583333333333333,-0.051500000000000004,-0.0515,-0.9664108568039663,-0.9562316651550583,-0.8792557275030813,-1.869795520427753,-1.234489922296149,-2.7742884966677814,0.3225,0.5583333333333333,0.0,-0.009332577334906092,0.44333333333333336,0.0006685769604397773
C3_filt_q0.8,0.8,5,bracket_tp0.08_sl0.05,opt,bracket,2400,160,800,2.3245833333333334,-0.002904142557608305,-0.051500000000000004,0.385,0.5583333333333333,-0.051500000000000004,-0.0515,-0.9664108568039663,-0.9562316651550583,-0.8792557275030813,-1.869795520427753,-1.234489922296149,-2.7742884966677814,0.3225,0.5583333333333333,0.0,-0.009332577334906092,0.44333333333333336,0.0006685769604397773
C3_filt_q0.8,0.8,5,bracket_tp0.12_sl0.05,gap,bracket,2400,160,800,2.651666666666667,-0.0019295029392109126,-0.051500000000000004,0.33916666666666667,0.5904166666666667,-0.051500000000000004,-0.0515,-0.940906034834202,-0.9243988920271027,-0.49715619972241726,-1.202169335975036,-0.7166124440489399,-2.9284362854758172,0.2125,0.5904166666666667,0.0,-0.0083579377165087,0.4275,0.0006685769604397773
C3_filt_q0.8,0.8,5,bracket_tp0.12_sl0.05,opt,bracket,2400,160,800,2.651666666666667,-0.0019295029392109126,-0.051500000000000004,0.33916666666666667,0.5904166666666667,-0.051500000000000004,-0.0515,-0.940906034834202,-0.9243988920271027,-0.49715619972241726,-1.202169335975036,-0.7166124440489399,-2.9284362854758172,0.2125,0.5904166666666667,0.0,-0.0083579377165087,0.4275,0.0006685769604397773
C3_filt_q0.8,0.8,5,holdN,opt,holdN,2400,160,800,4.9925,-0.00676052069937698,-0.01412242541261327,0.4245833333333333,0.33208333333333334,-0.4045373831775701,-0.21826341348439177,-0.9999393315039454,-0.999834091198827,-0.8821285465728442,-1.4793549260069712,-1.4309713587650172,-2.2932578355109294,0.0,0.0,0.0,-0.01318895547667477,0.33458333333333334,0.0006685769604397773
C3_filt_q0.8,0.8,5,trail_dd0.08,gap,trail,2400,160,800,3.183333333333333,-0.004911260062359044,-0.024809060424748453,0.37041666666666667,0.35583333333333333,-0.08150000000000007,-0.08149999999999995,-0.9952938936193464,-0.9949981047572405,-1.1468962463378116,-2.4665353560895924,-1.5866683141968685,-4.003382828570307,0.0,0.0,0.14541666666666667,-0.011339694839656835,0.39416666666666667,0.0006685769604397773
C3_filt_q0.8,0.8,5,trail_dd0.08,opt,trail,2400,160,800,3.183333333333333,0.0017858241041356759,-0.02133502378009372,0.39,0.34,-0.08150000000000007,-0.08149999999999995,-0.8904030108675498,-0.19146927302685635,0.3888681974198582,0.9458611142759531,0.5184406842176823,1.4579126132210536,0.0,0.0,0.0,-0.004642610673162113,0.4116666666666667,0.0006685769604397773
R1_unfiltered,0.0,1,bracket_tp0.08_sl0.05,gap,bracket,2400,800,800,1.0,-0.004172126292650026,-0.014276230146388956,0.4033333333333333,0.33,-0.051500000000000004,-0.0515,-0.978863317651618,-0.9775072991259813,-2.375981410758631,-4.482182074468938,-2.3759814107586306,-4.482182074468937,0.16833333333333333,0.33,0.0,-0.005331484269868543,0.3591666666666667,7.519954938819304e-05
R1_unfiltered,0.0,1,bracket_tp0.08_sl0.05,opt,bracket,2400,800,800,1.0,-0.004172126292650026,-0.014276230146388956,0.4033333333333333,0.33,-0.051500000000000004,-0.0515,-0.978863317651618,-0.9775072991259813,-2.375981410758631,-4.482182074468938,-2.3759814107586306,-4.482182074468937,0.16833333333333333,0.33,0.0,-0.005331484269868543,0.3591666666666667,7.519954938819304e-05
R1_unfiltered,0.0,1,bracket_tp0.12_sl0.05,gap,bracket,2400,800,800,1.0,-0.002915120089109586,-0.014733017613025033,0.3933333333333333,0.33,-0.051500000000000004,-0.0515,-0.9616483397884864,-0.9438068850120293,-1.5030727522266794,-3.3111799068282592,-1.503072752226679,-3.3111799068282584,0.09625,0.33,0.0,-0.004074478066328105,0.3516666666666667,7.519954938819304e-05
R1_unfiltered,0.0,1,bracket_tp0.12_sl0.05,opt,bracket,2400,800,800,1.0,-0.002915120089109586,-0.014733017613025033,0.3933333333333333,0.33,-0.051500000000000004,-0.0515,-0.9616483397884864,-0.9438068850120293,-1.5030727522266794,-3.3111799068282592,-1.503072752226679,-3.3111799068282584,0.09625,0.33,0.0,-0.004074478066328105,0.3516666666666667,7.519954938819304e-05
R1_unfiltered,0.0,1,holdN,opt,holdN,2400,800,800,1.0,-0.0014177934236993207,-0.008089598217211722,0.42791666666666667,0.15375,-0.2413345968297726,-0.11450388970697735,-0.9516227849124557,-0.8657287978680356,-0.57438995177565,-0.9968798855650367,-0.5743899517756502,-0.9968798855650373,0.0,0.0,0.0,-0.002577151400917839,0.35791666666666666,7.519954938819304e-05
R1_unfiltered,0.0,1,trail_dd0.08,gap,trail,2400,800,800,1.0,-0.002806374331546834,-0.009198820939438189,0.41833333333333333,0.185,-0.08150000000000007,-0.08149999999999996,-0.9689318145944671,-0.9523319472409926,-1.1871459006309364,-2.3577568982793973,-1.1871459006309366,-2.3577568982793977,0.0,0.0,0.0,-0.003965732308765353,0.35375,7.519954938819304e-05
R1_unfiltered,0.0,1,trail_dd0.08,opt,trail,2400,800,800,1.0,-0.002806374331546834,-0.009198820939438189,0.41833333333333333,0.185,-0.08150000000000007,-0.08149999999999996,-0.9689318145944671,-0.9523319472409926,-1.1871459006309364,-2.3577568982793973,-1.1871459006309366,-2.3577568982793977,0.0,0.0,0.0,-0.003965732308765353,0.35375,7.519954938819304e-05
R1_unfiltered,0.0,2,bracket_tp0.08_sl0.05,gap,bracket,2400,400,800,1.5016666666666667,-0.005115744200676698,-0.03124488456702279,0.3804166666666667,0.47375,-0.051500000000000004,-0.0515,-0.9911868234080461,-0.9908930464608947,-2.2485112687897897,-4.505244454054297,-2.53106861492504,-5.057217447316975,0.23791666666666667,0.47375,0.0,-0.0075142664853876705,0.39416666666666667,0.00017472949541669095
R1_unfiltered,0.0,2,bracket_tp0.08_sl0.05,opt,bracket,2400,400,800,1.5016666666666667,-0.005115744200676698,-0.03124488456702279,0.3804166666666667,0.47375,-0.051500000000000004,-0.0515,-0.9911868234080461,-0.9908930464608947,-2.2485112687897897,-4.505244454054297,-2.53106861492504,-5.057217447316975,0.23791666666666667,0.47375,0.0,-0.0075142664853876705,0.39416666666666667,0.00017472949541669095
R1_unfiltered,0.0,2,bracket_tp0.12_sl0.05,gap,bracket,2400,400,800,1.57375,-0.0036289532706081386,-0.03561170465964991,0.3541666666666667,0.48375,-0.051500000000000004,-0.0515,-0.9822925479442368,-0.974312689334499,-1.417032069901951,-3.1932743201203153,-1.5877007517148045,-4.292638314485336,0.1475,0.48375,0.0,-0.006027475555319114,0.3804166666666667,0.00017472949541669095
R1_unfiltered,0.0,2,bracket_tp0.12_sl0.05,opt,bracket,2400,400,800,1.57375,-0.0036289532706081386,-0.03561170465964991,0.3541666666666667,0.48375,-0.051500000000000004,-0.0515,-0.9822925479442368,-0.974312689334499,-1.417032069901951,-3.1932743201203153,-1.5877007517148045,-4.292638314485336,0.1475,0.48375,0.0,-0.006027475555319114,0.3804166666666667,0.00017472949541669095
R1_unfiltered,0.0,2,holdN,opt,holdN,2400,400,800,2.0,-0.0038181943127786142,-0.012063380281690126,0.41333333333333333,0.24875,-0.472375850340136,-0.16422004017745523,-0.9980394160750741,-0.9921799519648273,-0.9464065591782531,-1.5775310935753166,-1.0656734532879226,-1.8295002244182232,0.0,0.0,0.0,-0.006216716597489586,0.35041666666666665,0.00017472949541669095
R1_unfiltered,0.0,2,trail_dd0.08,gap,trail,2400,400,800,1.8754166666666667,-0.004755712716410351,-0.01831121731186619,0.38,0.29375,-0.08150000000000007,-0.08149999999999996,-0.995229249713708,-0.9929071155463436,-1.4994994269242492,-3.2544102418968732,-1.6828513151695614,-3.8584117857679483,0.0,0.0,0.11041666666666666,-0.007154235001121324,0.35625,0.00017472949541669095
R1_unfiltered,0.0,2,trail_dd0.08,opt,trail,2400,400,800,1.8754166666666667,-0.00011512893570665354,-0.014505251453527266,0.4025,0.27875,-0.08150000000000007,-0.08149999999999996,-0.9340522575413952,-0.7410678412324938,-0.034007585317082804,-0.08080591321313718,-0.03842418011729056,-0.09281721702043501,0.0,0.0,0.0,-0.002513651220417628,0.3725,0.00017472949541669095
R1_unfiltered,0.0,3,bracket_tp0.08_sl0.05,gap,bracket,2400,267,800,1.7891666666666666,-0.005419689614648357,-0.051500000000000004,0.37333333333333335,0.53625,-0.051500000000000004,-0.0515,-0.9933915672279151,-0.993356878326556,-2.128008619794101,-3.8604752644335885,-2.532579184410913,-5.1533022487621745,0.27666666666666667,0.53625,0.0,-0.008961811165849124,0.4066666666666667,0.000295246067993941
R1_unfiltered,0.0,3,bracket_tp0.08_sl0.05,opt,bracket,2400,267,800,1.7891666666666666,-0.005419689614648357,-0.051500000000000004,0.37333333333333335,0.53625,-0.051500000000000004,-0.0515,-0.9933915672279151,-0.993356878326556,-2.128008619794101,-3.8604752644335885,-2.532579184410913,-5.1533022487621745,0.27666666666666667,0.53625,0.0,-0.008961811165849124,0.4066666666666667,0.000295246067993941
R1_unfiltered,0.0,3,bracket_tp0.12_sl0.05,gap,bracket,2400,267,800,1.9416666666666667,-0.004067378504754992,-0.051500000000000004,0.33666666666666667,0.5604166666666667,-0.051500000000000004,-0.0515,-0.9875536796999822,-0.9839390876892243,-1.3936292963970267,-2.918064834121313,-1.6539236554691303,-5.456931328890981,0.18291666666666667,0.5604166666666667,0.0,-0.007609500055955758,0.38708333333333333,0.000295246067993941
R1_unfiltered,0.0,3,bracket_tp0.12_sl0.05,opt,bracket,2400,267,800,1.9416666666666667,-0.004067378504754992,-0.051500000000000004,0.33666666666666667,0.5604166666666667,-0.051500000000000004,-0.0515,-0.9875536796999822,-0.9839390876892243,-1.3936292963970267,-2.918064834121313,-1.6539236554691303,-5.456931328890981,0.18291666666666667,0.5604166666666667,0.0,-0.007609500055955758,0.38708333333333333,0.000295246067993941
R1_unfiltered,0.0,3,holdN,opt,holdN,2400,267,800,2.9983333333333335,-0.0068777258877900675,-0.013916255954262212,0.41875,0.295,-0.6041785714285713,-0.19538324444026933,-0.9998847798223964,-0.999580968865671,-1.3439842804375097,-1.9705926415969393,-1.7619455222571312,-2.755474611464259,0.0,0.0,0.0,-0.010419847438990834,0.3416666666666667,0.000295246067993941
R1_unfiltered,0.0,3,trail_dd0.08,gap,trail,2400,267,800,2.3766666666666665,-0.005638459744785621,-0.02281609310050209,0.36666666666666664,0.3358333333333333,-0.08150000000000007,-0.08149999999999998,-0.9972800938867263,-0.9968069804390417,-1.5702731943018682,-3.0347170164967885,-1.9239905830592419,-4.572131015446573,0.0,0.0,0.14375,-0.009180581295986388,0.36875,0.000295246067993941
R1_unfiltered,0.0,3,trail_dd0.08,opt,trail,2400,267,800,2.3766666666666665,0.0002920566625263817,-0.01878007410719984,0.395,0.31958333333333333,-0.08150000000000007,-0.08149999999999998,-0.9266108670619932,-0.6876059394722076,0.06512083091138261,0.14255171097959493,0.09250855587302298,0.23514134515576912,0.0,0.0,0.0,-0.0032500648886743867,0.3925,0.000295246067993941
R1_unfiltered,0.0,5,bracket_tp0.08_sl0.05,gap,bracket,2400,160,800,2.1033333333333335,-0.005760930782852306,-0.051500000000000004,0.35833333333333334,0.5925,-0.051500000000000004,-0.0515,-0.9952277213926762,-0.9952378751642518,-1.8430084856215785,-3.8981185643039953,-2.5800215610761934,-5.305731586342057,0.31416666666666665,0.5925,0.0,-0.012189365560150092,0.43083333333333335,0.0006685769604397773
R1_unfiltered,0.0,5,bracket_tp0.08_sl0.05,opt,bracket,2400,160,800,2.1033333333333335,-0.005760930782852306,-0.051500000000000004,0.35833333333333334,0.5925,-0.051500000000000004,-0.0515,-0.9952277213926762,-0.9952378751642518,-1.8430084856215785,-3.8981185643039953,-2.5800215610761934,-5.305731586342057,0.31416666666666665,0.5925,0.0,-0.012189365560150092,0.43083333333333335,0.0006685769604397773
R1_unfiltered,0.0,5,bracket_tp0.12_sl0.05,gap,bracket,2400,160,800,2.38875,-0.004256906174429624,-0.051500000000000004,0.3104166666666667,0.6295833333333334,-0.051500000000000004,-0.0515,-0.9873798304978065,-0.9877676593746821,-1.1479544467927485,-2.5425769047122744,-1.6201308267410266,-7.101143315701649,0.22041666666666668,0.6295833333333334,0.0,-0.01068534095172741,0.4175,0.0006685769604397773
R1_unfiltered,0.0,5,bracket_tp0.12_sl0.05,opt,bracket,2400,160,800,2.38875,-0.004256906174429624,-0.051500000000000004,0.3104166666666667,0.6295833333333334,-0.051500000000000004,-0.0515,-0.9873798304978065,-0.9877676593746821,-1.1479544467927485,-2.5425769047122744,-1.6201308267410266,-7.101143315701649,0.22041666666666668,0.6295833333333334,0.0,-0.01068534095172741,0.4175,0.0006685769604397773
R1_unfiltered,0.0,5,holdN,opt,holdN,2400,160,800,4.99125,-0.010029460100539653,-0.019333951762523227,0.4141666666666667,0.36083333333333334,-0.6303265306122449,-0.23888341871520916,-0.9999989698459328,-0.9999922744056587,-1.244700600454804,-2.0226705269003395,-1.9915255812517108,-3.233860007970846,0.0,0.0,0.0,-0.016457894877837442,0.3304166666666667,0.0006685769604397773
R1_unfiltered,0.0,5,trail_dd0.08,gap,trail,2400,160,800,2.930833333333333,-0.0065525699040113366,-0.029371124810372295,0.34458333333333335,0.37041666666666667,-0.08150000000000007,-0.08149999999999998,-0.9987511962229149,-0.9986926431072823,-1.5219143938639834,-3.275992683749411,-2.098285103620833,-5.32399009663375,0.0,0.0,0.17375,-0.012981004681309123,0.3858333333333333,0.0006685769604397773
R1_unfiltered,0.0,5,trail_dd0.08,opt,trail,2400,160,800,2.930833333333333,0.0005479079351823544,-0.024720466744116765,0.375,0.3541666666666667,-0.08150000000000007,-0.08149999999999998,-0.8943954577358946,-0.6912203987566355,0.11750332647707255,0.27466110854181625,0.1609675796541588,0.44160504350591245,0.0,0.0,0.0,-0.005880526842115434,0.4083333333333333,0.0006685769604397773
