head,regime,liq,topK_pct,n_sub,base_rate_pct,n_top,precision_pct,lift,active_days,total_days,active_pct_of_period,avg_fail_eod_pct,worst5_fail_eod_pct
h6_hit_5_24h,bull_volatile,all,2.0,32170,24.386073981970778,643,44.47900466562986,1.8239510262502392,154,268,57.46268656716418,-3.085117739098572,-11.916006641636676
h6_hit_5_24h,bull_volatile,top100,0.1,26800,25.365671641791042,26,38.46153846153847,1.516283069681128,17,268,6.343283582089552,-4.4838925092599595,
h6_hit_5_24h,bull_volatile,top100,0.5,26800,25.365671641791042,134,38.80597014925373,1.5298617240364814,52,268,19.402985074626866,-2.7690569967873566,-13.270381836945312
h6_hit_5_24h,bull_volatile,top100,1.0,26800,25.365671641791042,268,44.40298507462687,1.750514857310974,81,268,30.223880597014922,-3.0199358794716886,-12.035487443262449
h6_hit_5_24h,bull_volatile,top100,2.0,26800,25.365671641791042,536,45.8955223880597,1.8093556928508385,134,268,50.0,-3.179181691679564,-12.030635447973662
h6_hit_5_24h,bull_volatile,top50,0.1,13400,28.902985074626862,13,46.15384615384615,1.596853959363642,10,268,3.731343283582089,-8.817110335648987,
h6_hit_5_24h,bull_volatile,top50,0.5,13400,28.902985074626862,67,47.76119402985074,1.6524657887942165,37,268,13.805970149253731,-4.425616520350713,-21.917553281892655
h6_hit_5_24h,bull_volatile,top50,1.0,13400,28.902985074626862,134,51.49253731343284,1.7815646785437649,64,268,23.88059701492537,-4.2256911475325385,-14.041372086933752
h6_hit_5_24h,bull_volatile,top50,2.0,13400,28.902985074626862,268,52.98507462686567,1.833204234443584,92,268,34.32835820895522,-4.092053296217991,-14.619155883393905
h6_hit_5_24h,bear_all,all,0.1,16486,22.843624893849327,16,87.5,3.8303903345724906,1,132,0.7575757575757576,2.1678151035917193,
h6_hit_5_24h,bear_all,all,0.5,16486,22.843624893849327,82,78.04878048780488,3.416654793207518,3,132,2.272727272727273,0.9242968587006763,
h6_hit_5_24h,bear_all,all,1.0,16486,22.843624893849327,164,67.6829268292683,2.9628803284846446,10,132,7.575757575757576,-0.6370288277525015,-8.130669836591457
h6_hit_5_24h,bear_all,all,2.0,16486,22.843624893849327,329,63.525835866261396,2.7808999736887556,33,132,25.0,-1.9785722153993224,-10.046841907494708
h6_hit_5_24h,bear_all,top100,0.1,13200,23.666666666666668,13,84.61538461538461,3.5752979414951245,1,132,0.7575757575757576,2.1678151035917193,
h6_hit_5_24h,bear_all,top100,0.5,13200,23.666666666666668,66,80.3030303030303,3.3930857874519846,3,132,2.272727272727273,0.7429203478946403,
h6_hit_5_24h,bear_all,top100,1.0,13200,23.666666666666668,132,68.18181818181817,2.8809218950064017,10,132,7.575757575757576,-1.1078435245872902,-8.833449355837624
h6_hit_5_24h,bear_all,top100,2.0,13200,23.666666666666668,264,64.01515151515152,2.704865556978233,33,132,25.0,-2.75072124706491,-10.381162915326895
h6_hit_5_24h,bear_all,top50,0.1,6600,27.21212121212121,6,66.66666666666666,2.4498886414253898,1,132,0.7575757575757576,2.0338697566140596,
h6_hit_5_24h,bear_all,top50,0.5,6600,27.21212121212121,33,78.78787878787878,2.89532293986637,3,132,2.272727272727273,0.09399203386119151,
h6_hit_5_24h,bear_all,top50,1.0,6600,27.21212121212121,66,68.18181818181817,2.505567928730512,10,132,7.575757575757576,-1.8528674745261924,-8.897338403041822
h6_hit_5_24h,bear_all,top50,2.0,6600,27.21212121212121,132,65.15151515151516,2.3942093541202674,17,132,12.878787878787879,-3.0009126579691183,-10.755334356705589
h7_mid_7_24h,all,all,0.1,105656,9.14855758309987,105,10.476190476190476,1.1451193678381761,15,780,1.9230769230769231,-4.128560275712349,-9.74423168552466
h7_mid_7_24h,all,all,0.5,105656,9.14855758309987,528,16.477272727272727,1.8010787577826683,149,780,19.102564102564102,-2.1399298989645628,-9.428899961671123
h7_mid_7_24h,all,all,1.0,105656,9.14855758309987,1056,18.560606060606062,2.0288013593413967,235,780,30.128205128205128,-1.703796379404288,-8.948906468391899
h7_mid_7_24h,all,all,2.0,105656,9.14855758309987,2113,18.409843823946996,2.012322014341965,351,780,45.0,-1.4657169106303514,-8.712251242614185
h7_mid_7_24h,all,top100,0.1,78000,10.051282051282051,78,8.974358974358974,0.8928571428571429,10,780,1.282051282051282,-4.219384732959446,-9.37461993140522
h7_mid_7_24h,all,top100,0.5,78000,10.051282051282051,390,15.64102564102564,1.556122448979592,113,780,14.487179487179489,-1.9966288993679675,-9.200338924106406
h7_mid_7_24h,all,top100,1.0,78000,10.051282051282051,780,18.71794871794872,1.8622448979591837,200,780,25.64102564102564,-1.737924276073569,-8.89155042036541
h7_mid_7_24h,all,top100,2.0,78000,10.051282051282051,1560,18.846153846153847,1.875,304,780,38.97435897435898,-1.5392594308797665,-8.77723201866745
h7_mid_7_24h,all,top50,0.1,39000,11.33076923076923,39,12.82051282051282,1.1314777098891151,10,780,1.282051282051282,-4.82572032247005,-9.292757302292463
h7_mid_7_24h,all,top50,0.5,39000,11.33076923076923,195,18.461538461538463,1.629327902240326,86,780,11.025641025641026,-2.2269972669617855,-9.450759501682118
h7_mid_7_24h,all,top50,1.0,39000,11.33076923076923,390,18.974358974358974,1.6745870106358904,143,780,18.333333333333332,-2.0668572025555063,-9.710869046088282
h7_mid_7_24h,all,top50,2.0,39000,11.33076923076923,780,18.974358974358974,1.6745870106358904,223,780,28.589743589743588,-1.8075827761418917,-9.338481874169274
h7_mid_7_24h,bull_all,all,0.1,89170,9.028821352472804,89,8.98876404494382,0.9955633957118872,7,648,1.0802469135802468,-3.9653997216873607,-9.101744501029362
h7_mid_7_24h,bull_all,all,0.5,89170,9.028821352472804,445,14.831460674157304,1.6426796029246142,97,648,14.969135802469136,-2.0449072626143634,-9.28021012629043
h7_mid_7_24h,bull_all,all,1.0,89170,9.028821352472804,891,17.845117845117844,1.9764615057125303,170,648,26.234567901234566,-1.6456290620395033,-8.942995646912925
h7_mid_7_24h,bull_all,all,2.0,89170,9.028821352472804,1783,18.283791362871565,2.0250474174975253,271,648,41.82098765432099,-1.4866156943791906,-8.798012934670536
h7_mid_7_24h,bull_all,top100,0.1,64800,9.99537037037037,64,9.375,0.9379342288096342,6,648,0.9259259259259258,-4.650195968305247,-9.656360468500019
h7_mid_7_24h,bull_all,top100,0.5,64800,9.99537037037037,324,15.432098765432098,1.543924656476764,76,648,11.728395061728394,-2.0937032148684165,-9.414979851449754
h7_mid_7_24h,bull_all,top100,1.0,64800,9.99537037037037,648,18.3641975308642,1.8372703412073492,149,648,22.993827160493826,-1.7328841414093576,-9.061396249117472
h7_mid_7_24h,bull_all,top100,2.0,64800,9.99537037037037,1296,18.75,1.8758684576192683,236,648,36.41975308641975,-1.6131264936946703,-9.2096908991355
h7_mid_7_24h,bull_all,top50,0.1,32400,11.126543209876544,32,12.5,1.1234396671289875,7,648,1.0802469135802468,-5.4053411374829174,-9.456482560517978
h7_mid_7_24h,bull_all,top50,0.5,32400,11.126543209876544,162,19.1358024691358,1.7198335644937586,60,648,9.25925925925926,-2.1708997471688902,-9.774242730395489
h7_mid_7_24h,bull_all,top50,1.0,32400,11.126543209876544,324,17.901234567901234,1.6088765603328707,101,648,15.58641975308642,-2.0296007874973667,-10.65319506818593
h7_mid_7_24h,bull_all,top50,2.0,32400,11.126543209876544,648,18.51851851851852,1.6643550624133148,169,648,26.080246913580247,-1.8788205486567118,-9.932183269347345
h7_mid_7_24h,bull_quiet,all,0.1,57000,8.443859649122807,57,19.298245614035086,2.285476833575732,16,380,4.2105263157894735,0.5119301842512124,-5.713160291812666
h7_mid_7_24h,bull_quiet,all,0.5,57000,8.443859649122807,285,16.842105263157894,1.9945979638479117,72,380,18.947368421052634,-0.964399263809918,-10.550991425027414
h7_mid_7_24h,bull_quiet,all,1.0,57000,8.443859649122807,570,19.298245614035086,2.285476833575732,111,380,29.210526315789476,-0.9916614760105507,-8.32167403043692
h7_mid_7_24h,bull_quiet,all,2.0,57000,8.443859649122807,1140,18.859649122807017,2.2335341782671927,176,380,46.31578947368421,-1.2018791348525548,-8.708985817442686
h7_mid_7_24h,bull_quiet,top100,0.1,38000,9.721052631578948,38,13.157894736842104,1.353546291283162,12,380,3.1578947368421053,1.036965809701794,-4.259082217973238
h7_mid_7_24h,bull_quiet,top100,0.5,38000,9.721052631578948,190,16.842105263157894,1.7325392528424473,52,380,13.684210526315791,-0.7771270466404735,-9.290493252818106
h7_mid_7_24h,bull_quiet,top100,1.0,38000,9.721052631578948,380,20.263157894736842,2.0844612885760694,91,380,23.94736842105263,-1.153575214221758,-9.225986508237026
h7_mid_7_24h,bull_quiet,top100,2.0,38000,9.721052631578948,760,18.684210526315788,1.92203573362209,141,380,37.10526315789473,-1.30184268311675,-8.885943308020337
h7_mid_7_24h,bull_quiet,top50,0.1,19000,10.894736842105262,19,21.052631578947366,1.932367149758454,9,380,2.368421052631579,-0.5931767724679974,
h7_mid_7_24h,bull_quiet,top50,0.5,19000,10.894736842105262,95,21.052631578947366,1.932367149758454,41,380,10.789473684210527,-1.2692087522579365,-9.839304523298319
h7_mid_7_24h,bull_quiet,top50,1.0,19000,10.894736842105262,190,18.947368421052634,1.7391304347826089,66,380,17.36842105263158,-1.8124582539686809,-12.137438326856751
h7_mid_7_24h,bull_quiet,top50,2.0,19000,10.894736842105262,380,20.263157894736842,1.8599033816425121,102,380,26.842105263157894,-1.5033726887006016,-9.410895208847442
h7_mid_7_24h,bull_volatile,all,0.1,32170,10.065278209511968,32,0.0,0.0,1,268,0.3731343283582089,-5.635346020737469,-8.967611785108694
h7_mid_7_24h,bull_volatile,all,0.5,32170,10.065278209511968,160,11.875,1.1797984867201976,23,268,8.582089552238806,-3.880279323163417,-9.4074844074844
h7_mid_7_24h,bull_volatile,all,1.0,32170,10.065278209511968,321,15.264797507788161,1.51657978945505,59,268,22.01492537313433,-2.68844857321321,-9.754984717605796
h7_mid_7_24h,bull_volatile,all,2.0,32170,10.065278209511968,643,16.951788491446347,1.6841847923713062,97,268,36.19402985074627,-1.98935899237767,-9.03617859167254
h7_mid_7_24h,bull_volatile,top100,0.1,26800,10.384328358208956,26,0.0,0.0,1,268,0.3731343283582089,-5.934197936183473,-8.985754741185573
h7_mid_7_24h,bull_volatile,top100,0.5,26800,10.384328358208956,134,14.17910447761194,1.3654329859863457,24,268,8.955223880597014,-3.760388147067569,-9.479487693773404
h7_mid_7_24h,bull_volatile,top100,1.0,26800,10.384328358208956,268,16.417910447761194,1.5810276679841897,58,268,21.641791044776117,-2.6947007851157196,-9.797996845930342
h7_mid_7_24h,bull_volatile,top100,2.0,26800,10.384328358208956,536,17.91044776119403,1.7247574559827523,92,268,34.32835820895522,-2.107030120561281,-9.711972589281249
h7_mid_7_24h,bull_volatile,top50,0.1,13400,11.455223880597016,13,0.0,0.0,1,268,0.3731343283582089,-6.6553810052513676,
h7_mid_7_24h,bull_volatile,top50,0.5,13400,11.455223880597016,67,17.91044776119403,1.563517915309446,19,268,7.08955223880597,-3.6132804415389574,-9.723543782949724
h7_mid_7_24h,bull_volatile,top50,1.0,13400,11.455223880597016,134,16.417910447761194,1.4332247557003257,39,268,14.55223880597015,-2.5312330359132114,-9.046265654650513
h7_mid_7_24h,bull_volatile,top50,2.0,13400,11.455223880597016,268,17.16417910447761,1.498371335504886,70,268,26.119402985074625,-2.3573126464378937,-10.437562121622847
h7_mid_7_24h,bear_all,all,0.1,16486,9.796190707266772,16,18.75,1.9140092879256965,14,132,10.606060606060606,-5.033237320182374,
h7_mid_7_24h,bear_all,all,0.5,16486,9.796190707266772,82,23.170731707317074,2.3652797704447632,53,132,40.15151515151515,-2.983068675763246,-16.666666666666664
h7_mid_7_24h,bear_all,all,1.0,16486,9.796190707266772,164,22.5609756097561,2.303035565959375,65,132,49.24242424242424,-2.0855962548628466,-9.01240603535408
h7_mid_7_24h,bear_all,all,2.0,16486,9.796190707266772,329,18.84498480243161,1.9237053836092106,79,132,59.84848484848485,-1.3338833098905962,-7.548747012842316
h7_mid_7_24h,bear_all,top100,0.1,13200,10.325757575757576,13,15.384615384615385,1.489926068062532,11,132,8.333333333333332,-1.5087690736719168,
h7_mid_7_24h,bear_all,top100,0.5,13200,10.325757575757576,66,21.21212121212121,2.054292002934703,40,132,30.303030303030305,-2.0864750472224194,-8.143429040211892
h7_mid_7_24h,bear_all,top100,1.0,13200,10.325757575757576,132,21.21212121212121,2.054292002934703,52,132,39.39393939393939,-1.8270452034480626,-8.00068711745676
h7_mid_7_24h,bear_all,top100,2.0,13200,10.325757575757576,264,18.939393939393938,1.834189288334556,68,132,51.515151515151516,-1.2234130103788063,-7.052139675534757
h7_mid_7_24h,bear_all,top50,0.1,6600,12.333333333333334,6,16.666666666666664,1.3513513513513513,6,132,4.545454545454546,-3.2731227734464574,
h7_mid_7_24h,bear_all,top50,0.5,6600,12.333333333333334,33,15.151515151515152,1.2285012285012284,26,132,19.696969696969695,-2.4894535202785417,-8.735640987571694
h7_mid_7_24h,bear_all,top50,1.0,6600,12.333333333333334,66,24.242424242424242,1.9656019656019657,41,132,31.060606060606062,-2.3979355208134976,-8.15272139205514
h7_mid_7_24h,bear_all,top50,2.0,6600,12.333333333333334,132,21.21212121212121,1.71990171990172,54,132,40.909090909090914,-1.4564830272395153,-8.035946879267984
