regime_subset,liq_tier,T,C,DD,H,n_total,n_hit,n_success,base_rate_pct,hit_rate_pct,lift_vs_all,avg_no_hit_eod_pct,worst5_no_hit_eod_pct,avg_post_hit_fail_eod_pct,worst5_post_hit_fail_eod_pct,avg_hit_time_h_success,avg_pre_hit_dd_pct_success,hit_bar_0_pct,hit_bar_1_pct,hit_bar_2_pct,hit_bar_3_pct,hit_bar_4_pct,hit_bar_5_pct
all,all,3,0,3,12,163546,44292,28164,17.22084306555954,27.08228877502354,,-1.0738276491724643,-6.976744186046506,-1.338788299272367,-8.94509267306472,6.630024144297685,-0.9594562646792402,58.41235437550799,22.47132665041091,19.116318974081096,0.0,0.0,0.0
bull_all,top50,3,0,3,12,33000,14595,8939,27.08787878787879,44.22727272727273,1.572970538361889,-1.374213800720746,-8.761051118113128,-1.1327268208628007,-10.193757204160711,6.026177424767871,-1.006927555393447,65.8102089756766,19.301130524152107,14.88866050017129,0.0,0.0,0.0
bull_all,top100,3,0,3,12,66000,21886,13661,20.69848484848485,33.160606060606064,1.201943759064871,-1.16780267271267,-7.75467343641818,-1.2457422407402508,-9.33617886178862,6.44462338042603,-1.0226775008565014,60.33080508087362,21.982089006670932,17.68710591245545,0.0,0.0,0.0
bull_all,top200,3,0,3,12,90469,24863,15748,17.40706761432093,27.482342017707722,1.0108139042933286,-1.0566510209776458,-7.313938473027504,-1.268050179657505,-9.064588014201256,6.685547371094742,-1.0175216425918463,57.16928769657724,23.621445521457588,19.20926678196517,0.0,0.0,0.0
bull_all,all,3,0,3,12,90861,24872,15752,17.33637094022738,27.373680677078177,1.006708607367713,-1.0562121211914512,-7.314312581617803,-1.2675301486115806,-9.061925629285412,6.686389029964449,-1.0174702550323684,57.168703763267935,23.61691862335156,19.21437761338051,0.0,0.0,0.0
bull_quiet,top50,3,0,3,12,19500,8240,4983,25.553846153846155,42.256410256410255,1.4838905422088209,-1.4623889918075101,-8.789425102936335,-1.7390159593729877,-10.590574646644642,6.120810756572346,-0.9986148376062915,65.69174757281553,19.526699029126213,14.781553398058254,0.0,0.0,0.0
bull_quiet,top100,3,0,3,12,39000,12547,7817,20.04358974358974,32.17179487179487,1.1639145463020621,-1.2653553453679376,-7.780084012849018,-1.8308277639973807,-9.455449955449957,6.606626583088142,-1.0024865206732312,59.049972104885626,23.168884992428467,17.7811429026859,0.0,0.0,0.0
bull_quiet,top200,3,0,3,12,57986,14759,9356,16.134929120822267,25.452695478218878,0.9369418825429621,-1.1149328718665525,-7.20739122548285,-1.8352120884862422,-9.152434698484365,6.902949978623344,-0.9995220811883208,54.94274679856359,25.475980757503898,19.581272443932516,0.0,0.0,0.0
bull_quiet,all,3,0,3,12,58253,14765,9358,16.06440869998112,25.346334094381405,0.9328468204967731,-1.116817502417959,-7.213169266121403,-1.834327727078262,-9.150306352789425,6.904039324642017,-0.9996079883978959,54.94073823230613,25.472400948188284,19.58686081950559,0.0,0.0,0.0
bull_volatile,top50,3,0,3,12,13500,6355,3956,29.303703703703704,47.074074074074076,1.7016416439163207,-1.2352561167967488,-8.706097335521372,-0.30959896587002045,-9.660813886166004,5.906976744186046,-1.0173983017871266,65.96380802517703,19.00865460267506,15.027537372147915,0.0,0.0,0.0
bull_volatile,top100,3,0,3,12,27000,9339,5844,21.644444444444446,34.58888888888889,1.2568748441667061,-1.0216863231430084,-7.706422018348624,-0.4539097586211593,-9.083519463900613,6.227926078028747,-1.0496851825971967,62.05161152157619,20.387621801049363,17.560766677374453,0.0,0.0,0.0
bull_volatile,top200,3,0,3,12,32483,10104,6392,19.67798540775175,31.10550133916202,1.1426842073200423,-0.9440745176318847,-7.535307292177946,-0.4425179077281763,-8.947790573075114,6.367334167709637,-1.0438676839703482,60.42161520190024,20.912509897070468,18.665874901029294,0.0,0.0,0.0
bull_volatile,all,3,0,3,12,32608,10107,6394,19.608684985279687,30.995461236506376,1.1386599895620477,-0.9390792462624099,-7.527504342790969,-0.4421397616551177,-8.946848409284677,6.367844854551142,-1.0436127466128176,60.42346888295241,20.90630256258039,18.6702285544672,0.0,0.0,0.0
all,top50,3,0,3,24,55900,30342,18828,33.681574239713775,54.279069767441854,1.3366869062383473,-2.485859721512728,-9.10799182628239,-0.4927109142330099,-9.521854827398652,8.401742086254515,-1.0415648038588141,54.080152923340584,14.956166370048118,11.72961571419155,10.59916946806407,4.811812009755455,3.823083514600224
all,top100,3,0,3,24,111713,49404,31498,28.195465165200112,44.224038384073474,1.1189651894947386,-2.0356103512173904,-7.978065536609794,-0.4877846289105256,-8.55268987786348,9.649120579084386,-1.0772467046034973,46.24524330013764,15.741640353007854,12.96453728443041,12.930127115213343,6.458991174803659,5.659460772407092
all,top200,3,0,3,24,157504,62005,40537,25.737124136529864,39.36725416497359,1.0214034710101707,-1.8990892352537676,-7.518353218822817,-0.41068398629062414,-8.089110127297104,10.464415225596369,-1.0729255194575165,41.496653495685834,15.8793645673736,13.46826868800903,14.676235787436498,7.626804289976614,6.8526731715184255
all,all,3,0,3,24,163546,62855,41210,25.197803676029984,38.43261223142113,,-1.8560576436278675,-7.426052226512303,-0.39454567358094766,-8.058478600977278,10.541907304052414,-1.0711393199851351,41.161403229655555,15.83485800652295,13.47068650067616,14.79277702648954,7.749582372126322,6.990692864529473
bull_all,top50,3,0,3,24,33000,18354,11160,33.81818181818182,55.618181818181824,1.3421083143985353,-2.71426958096856,-9.499335386879634,-0.18812515261753532,-9.216332597606957,8.502867383512545,-1.0856659812416616,52.33191674839273,15.348152991173587,11.839381061349025,11.408957175547565,4.958047292143402,4.113544731393701
bull_all,top100,3,0,3,24,66000,29942,18854,28.566666666666666,45.36666666666667,1.1336966917414868,-2.216777694999388,-8.397131660793598,-0.14831320664457937,-8.445983460448266,9.856157844489234,-1.1299759140282888,44.09859060850979,16.06773094649656,12.928328100995257,13.823391890989246,6.719658005477255,6.3623004475318945
bull_all,top200,3,0,3,24,90469,36091,23359,25.8198941073738,39.89322309299318,1.0246882799525736,-1.9844426081098925,-7.854042964129339,-0.07008597487565814,-8.13800200081558,10.690697375743826,-1.1272114811753298,39.3837798897232,16.272754980466043,13.2332160372392,15.516333712005764,7.863456263334349,7.730459117231443
bull_all,all,3,0,3,24,90861,36136,23387,25.73931609821596,39.770638667855295,1.0214904611984537,-1.980618947733519,-7.856322406239251,-0.067774123809588,-8.135453643501362,10.70013255227263,-1.127420324658982,39.3485720611025,16.25525791454505,13.225038742528227,15.521917201682534,7.900708434801859,7.7485056453398276
bull_quiet,top50,3,0,3,24,19500,10484,6388,32.758974358974356,53.764102564102565,1.3000726087145889,-2.7501751934494405,-9.426946532620843,-0.7606503322594166,-9.54466886084342,8.851596743894802,-1.0862349307533152,51.631056848531095,15.347195726821825,11.617703166730257,11.80847004959939,5.2556276230446395,4.339946585272797
bull_quiet,top100,3,0,3,24,39000,17420,11112,28.492307692307694,44.666666666666664,1.13074568159334,-2.311378429291163,-8.396926736441483,-0.7106005997655757,-8.638505631144959,10.25665946724262,-1.121223080452732,42.53157290470723,16.687715269804823,12.807118254879448,14.402985074626864,6.980482204362802,6.590126291618829
bull_quiet,top200,3,0,3,24,57986,21986,14523,25.045700686372573,37.91604870141069,0.9939636409739114,-1.9949353939172643,-7.716073685233791,-0.6189016723183692,-8.247186835422138,11.222474695310886,-1.1170121172717435,36.882561630128265,17.101792049486036,13.144728463567725,16.43773310288365,8.32802692622578,8.105157827708542
bull_quiet,all,3,0,3,24,58253,22009,14540,24.96008789246906,37.78174514617273,0.9905660117597052,-1.9931079647270928,-7.726924001453453,-0.6191573312952021,-8.243222596163779,11.229986244841816,-1.117567509123388,36.85764914353219,17.088463810259437,13.14007905856695,16.461447589622427,8.346585487755009,8.105774910263982
bull_volatile,top50,3,0,3,24,13500,7870,4772,35.34814814814815,58.296296296296305,1.4028265559420134,-2.656769580590654,-9.590143780292562,0.5688351881872243,-8.78884331209341,8.0360435875943,-1.0849043614846534,53.26556543837357,15.349428208386277,12.134688691232528,10.876747141041932,4.561626429479034,3.8119440914866582
bull_volatile,top100,3,0,3,24,27000,12522,7742,28.674074074074074,46.37777777777778,1.1379592619554766,-2.075771765588108,-8.396673875755083,0.5937179389217899,-8.133674145462832,9.281322655644537,-1.1425387513689744,46.278549752435715,15.205238779747642,13.096949369110366,13.017089921737742,6.356812010860885,6.045360166107651
bull_volatile,top200,3,0,3,24,32483,14105,8836,27.201921004833295,43.42271341932703,1.0795353973929789,-1.9638886692120046,-8.17500566534379,0.7072553707335566,-7.7739120920920515,9.816659121774558,-1.1439753292934587,43.28252392768522,14.980503367600143,13.371144984048211,14.080113434952143,7.139312300602624,7.1464019851116625
bull_volatile,all,3,0,3,24,32608,14127,8847,27.13137880274779,43.32372423945044,1.07673585966372,-1.9561261209430267,-8.156271418779992,0.712203371779437,-7.755796270468247,9.829320673674692,-1.1436133774325254,43.229277270474974,14.957174205422241,13.357400722021662,14.058186451475896,7.206059319034473,7.191902031570752
all,top50,3,0,5,4,55900,16409,10740,19.212880143112702,29.354203935599283,1.8867477458181279,-0.3177428961652686,-7.9038466826143186,-3.645121336215991,-12.5,4.0,-1.0511627976708011,100.0,0.0,0.0,0.0,0.0,0.0
all,top100,3,0,5,4,111713,22847,14737,13.191839803782909,20.451514147861037,1.2954681353125252,-0.47304267711314646,-7.11411527481538,-3.3623042059807324,-11.179248750367531,4.0,-1.0449290770262076,100.0,0.0,0.0,0.0,0.0,0.0
all,top200,3,0,5,4,157504,25730,16560,10.514018691588785,16.33609305160504,1.0325001206524436,-0.5373348712196224,-6.758313515051732,-3.218514571573435,-10.775448662773524,4.0,-1.0317837644979642,100.0,0.0,0.0,0.0,0.0,0.0
all,all,3,0,5,4,163546,25872,16654,10.183067760752326,15.819402492265173,,-0.5410099505464525,-6.689310880348616,-3.1871140457755973,-10.738674147382769,4.0,-1.03133255939497,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,top50,3,0,5,4,33000,9605,6301,19.093939393939394,29.10606060606061,1.8750674985716418,-0.2643616429250653,-8.160569756276011,-3.771962660953701,-12.957591176466257,4.0,-1.1047233144576027,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,top100,3,0,5,4,66000,13204,8569,12.983333333333333,20.006060606060604,1.2749923341739722,-0.4372222478214733,-7.344914297079782,-3.518152022875,-11.48420916676962,4.0,-1.109542050820876,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,top200,3,0,5,4,90469,14214,9213,10.18359880179951,15.711459173860659,1.0000521494170185,-0.47230747492553565,-6.97084133545718,-3.4586054323931124,-11.173184357541889,4.0,-1.108807424713547,100.0,0.0,0.0,0.0,0.0,0.0
bull_all,all,3,0,5,4,90861,14219,9216,10.142965628817645,15.649178415381737,0.9960618810679781,-0.4747438861617946,-6.973522913925034,-3.458002702343842,-11.170730786652564,4.0,-1.1092784954191643,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,top50,3,0,5,4,19500,5413,3426,17.56923076923077,27.75897435897436,1.7253377058872437,-0.4619404723392286,-8.289607580595328,-3.9925283350281857,-13.170177401482471,4.0,-1.108803904016472,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,top100,3,0,5,4,39000,7409,4648,11.917948717948718,18.997435897435896,1.1703691851961338,-0.5832657826160903,-7.413941678848962,-3.714019402935768,-11.675126903553302,4.0,-1.103217859379316,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,top200,3,0,5,4,57986,8109,5067,8.738316145276446,13.984410030007243,0.8581221642220378,-0.5988510880828705,-6.900906274055535,-3.616585514284185,-11.171957572097226,4.0,-1.106013919878535,100.0,0.0,0.0,0.0,0.0,0.0
bull_quiet,all,3,0,5,4,58253,8112,5068,8.699981116852351,13.925463066279848,0.8543575788019303,-0.6030386088057601,-6.9099756690997545,-3.6154910929306125,-11.169504001207901,4.0,-1.1065497608673032,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,top50,3,0,5,4,13500,4192,2875,21.296296296296298,31.051851851851854,2.0913438657824392,0.03465994817477564,-7.921045433400713,-3.4391881777448923,-12.370655855119331,4.0,-1.099860671038929,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,top100,3,0,5,4,27000,5795,3921,14.522222222222222,21.462962962962965,1.4261146604752946,-0.21964802911377496,-7.26031793130355,-3.2295768700746885,-11.271274909267525,4.0,-1.1170388225169665,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,top200,3,0,5,4,32483,6105,4146,12.763599421235725,18.7944463257704,1.2534139731868728,-0.23303172265286962,-7.119161411115489,-3.213288735551538,-11.118421052631582,4.0,-1.1122214838064093,100.0,0.0,0.0,0.0,0.0,0.0
bull_volatile,all,3,0,5,4,32608,6107,4148,12.720804710500492,18.72853287536801,1.2492114370022298,-0.23200490695002643,-7.1120689655172376,-3.213288735551538,-11.118421052631582,4.0,-1.112612445927562,100.0,0.0,0.0,0.0,0.0,0.0
all,top50,3,0,5,8,55900,20947,14066,25.16279069767442,37.47227191413238,1.719353986815066,-0.8504472605805493,-8.183534012349986,-3.279511584785497,-11.724137931034484,4.945826816436798,-1.1561200452074716,78.33579987587721,21.664200124122786,0.0,0.0,0.0,0.0
all,top100,3,0,5,8,111713,30624,20434,18.29151486398181,27.41310321985803,1.2498450344452763,-0.820197912743222,-7.299936742957875,-3.0329393734706085,-10.425162244311187,5.115200156601742,-1.1391996831730418,74.60488505747126,25.395114942528735,0.0,0.0,0.0,0.0
all,top200,3,0,5,8,157504,35576,23761,15.085966070702966,22.587362860625763,1.0308123697510705,-0.8189827635239701,-6.906858320808008,-2.8620116186720557,-9.957490590201964,5.212238542148899,-1.1182783661733575,72.32403867776029,27.67596132223971,0.0,0.0,0.0,0.0
all,all,3,0,5,8,163546,35825,23935,14.635026231152093,21.905152067308283,,-0.8129036891201582,-6.836964688204361,-2.8317713323942835,-9.935165054774929,5.216795487779403,-1.1160691890136185,72.21772505233776,27.782274947662245,0.0,0.0,0.0,0.0
bull_all,top50,3,0,5,8,33000,12422,8337,25.263636363636365,37.64242424242424,1.7262446930132747,-0.8431108805840862,-8.513400206885496,-3.3236396512547963,-11.864466879304809,4.976850185918196,-1.221909433897276,77.32249235227822,22.677507647721782,0.0,0.0,0.0,0.0
bull_all,top100,3,0,5,8,66000,18015,12073,18.292424242424243,27.295454545454547,1.2499071715694652,-0.8120390722480293,-7.553252161362158,-3.1061947380663066,-10.442436001228328,5.1609376294210225,-1.2108098974906671,73.29447682486816,26.705523175131834,0.0,0.0,0.0,0.0
bull_all,top200,3,0,5,8,90469,20087,13498,14.920027854845305,22.203185621594137,1.0194739400662336,-0.7684436606888521,-7.165937865041229,-3.026735432094468,-10.126014545523322,5.269817750777893,-1.2022432155229275,70.76218449743615,29.237815502563848,0.0,0.0,0.0,0.0
bull_all,all,3,0,5,8,90861,20093,13501,14.858960390046336,22.1139983051034,1.015301247524762,-0.769465690249126,-7.166198548722745,-3.026036058300505,-10.120944418699223,5.269535589956299,-1.202544014000858,70.76593838650275,29.234061613497236,0.0,0.0,0.0,0.0
bull_quiet,top50,3,0,5,8,19500,7022,4603,23.605128205128207,36.01025641025641,1.6129201159122195,-0.9789496281578847,-8.64160323621333,-3.666640070371755,-12.46580547112461,5.022811210080382,-1.2055768454947253,77.0863001993734,22.913699800626603,0.0,0.0,0.0,0.0
bull_quiet,top100,3,0,5,8,39000,10316,6772,17.364102564102566,26.45128205128205,1.1864756707535902,-0.9301884517728519,-7.596401221446477,-3.3954786973285564,-10.527233844924238,5.25457767277023,-1.1706225255154772,71.82047305157037,28.179526948429622,0.0,0.0,0.0,0.0
bull_quiet,top200,3,0,5,8,57986,11869,7801,13.453247335563756,20.468733832304352,0.9192499639616084,-0.8576598740024308,-7.0866141732283445,-3.2556860096342364,-9.986553238199775,5.401871554928856,-1.1593610416718985,68.32083579071531,31.679164209284693,0.0,0.0,0.0,0.0
bull_quiet,all,3,0,5,8,58253,11873,7802,13.393301632533946,20.381782912468026,0.9151539205324406,-0.8607200386238076,-7.088914347284591,-3.2543848247208427,-9.980790340285395,5.401691873878493,-1.1597022740494023,68.32308599343048,31.67691400656953,0.0,0.0,0.0,0.0
bull_volatile,top50,3,0,5,8,13500,5400,3734,27.65925925925926,40.0,1.8899357488259096,-0.6338521284574372,-8.322370715545139,-2.8256096309403165,-11.415941107415376,4.920192822710231,-1.242043045149804,77.62962962962962,22.37037037037037,0.0,0.0,0.0,0.0
bull_volatile,top100,3,0,5,8,27000,7699,5301,19.633333333333333,28.514814814814816,1.3415304505257293,-0.636452480761059,-7.481751824817517,-2.678662481341781,-10.402737902737904,5.041312959818902,-1.2621490567089249,75.2695155214963,24.730484478503705,0.0,0.0,0.0,0.0
bull_volatile,top200,3,0,5,8,32483,8218,5697,17.538404703999014,25.299387371856046,1.1983856008858251,-0.5988832193378398,-7.313581400701421,-2.6572903906697247,-10.391236306729256,5.0889942074776195,-1.2609625130851314,74.28814796787539,25.711852032124604,0.0,0.0,0.0,0.0
bull_volatile,all,3,0,5,8,32608,8220,5699,17.477306182531894,25.208537782139352,1.1942107862662883,-0.595922280473099,-7.299270072992703,-2.6572903906697247,-10.391236306729256,5.088612037199509,-1.2611948746959378,74.29440389294403,25.70559610705596,0.0,0.0,0.0,0.0
all,top50,3,0,5,12,55900,24506,16806,30.064400715563504,43.83899821109124,1.607359424461441,-1.3517708575292577,-8.46403388605478,-2.9678169024697945,-11.255685894861148,6.095918124479352,-1.2310566924171558,66.95911205419081,18.517913980249734,14.522973965559455,0.0,0.0,0.0
all,top100,3,0,5,12,111713,37029,25421,22.755632737461173,33.14654516484205,1.216604351644598,-1.1517019741534935,-7.492280030680649,-2.7715378687827346,-9.984217135535863,6.465835332992408,-1.2177000947592718,61.70028896270491,21.002457533284723,17.29725350401037,0.0,0.0,0.0
all,top200,3,0,5,12,157504,43927,30322,19.2515745631857,27.88945042665583,1.029263816119898,-1.090711756787459,-7.056794302799285,-2.627024360003376,-9.553222011820736,6.680957720466988,-1.185970255396643,58.57445306986592,22.414460354679356,19.01108657545473,0.0,0.0,0.0
all,all,3,0,5,12,163546,44292,30590,18.704217773592752,27.08228877502354,,-1.0738276491724643,-6.976744186046506,-2.6002048733731598,-9.541500403578782,6.692513893429226,-1.182527489062264,58.41235437550799,22.47132665041091,19.116318974081096,0.0,0.0,0.0
bull_all,top50,3,0,5,12,33000,14595,9998,30.296969696969693,44.22727272727273,1.619793463896896,-1.374213800720746,-8.761051118113128,-3.0111541474070393,-11.252717575608097,6.143628725745149,-1.3046780262355235,65.8102089756766,19.301130524152107,14.88866050017129,0.0,0.0,0.0
bull_all,top100,3,0,5,12,66000,21886,15098,22.87575757575758,33.160606060606064,1.223026691234014,-1.16780267271267,-7.75467343641818,-2.8189401714545004,-10.001581893404717,6.531196184925156,-1.2885704747733764,60.33080508087362,21.982089006670932,17.68710591245545,0.0,0.0,0.0
bull_all,top200,3,0,5,12,90469,24863,17298,19.120361670848578,27.482342017707722,1.0222486661721482,-1.0566510209776458,-7.313938473027504,-2.7541162396445924,-9.725835182660443,6.748294600531853,-1.2686862217889205,57.16928769657724,23.621445521457588,19.20926678196517,0.0,0.0,0.0
bull_all,all,3,0,5,12,90861,24872,17304,19.044474527024796,27.373680677078177,1.0181914452424965,-1.0562121211914512,-7.314312581617803,-2.753615127795694,-9.7244917252978,6.748728617660657,-1.2688778724072658,57.168703763267935,23.61691862335156,19.21437761338051,0.0,0.0,0.0
